family	genus	species	taxid	segment	refseqs
Reoviridae	Aquareovirus	Aquareovirus C	185782	8	NC_005173
Reoviridae	Aquareovirus	Aquareovirus C	185782	9	NC_005174
Reoviridae	Aquareovirus	Aquareovirus C	185782	10	NC_005175
Reoviridae	Aquareovirus	Aquareovirus C	185782	11	NC_005176
Reoviridae	Aquareovirus	Aquareovirus E	2083444	L2	NC_038634
Reoviridae	Aquareovirus	Aquareovirus E	2083444	L3	NC_038635
Reoviridae	Aquareovirus	Aquareovirus E	2083444	M5	NC_038636
Reoviridae	Aquareovirus	Aquareovirus E	2083444	M6	NC_038637
Reoviridae	Aquareovirus	Aquareovirus E	2083444	9	NC_038638
Reoviridae	Aquareovirus	Aquareovirus E	2083444	8	NC_038639
Reoviridae	Aquareovirus	Aquareovirus E	2083444	L1	NC_038640
Reoviridae	Aquareovirus	Aquareovirus E	2083444	M4	NC_038641
Reoviridae	Aquareovirus	Aquareovirus E	2083444	10	NC_038642
Reoviridae	Aquareovirus	Aquareovirus E	2083444	7	NC_038643
Reoviridae	Aquareovirus	Aquareovirus E	2083444	11	NC_038644
Reoviridae	Aquareovirus	Aquareovirus G	519014	1	NC_010584
Reoviridae	Aquareovirus	Aquareovirus G	519014	2	NC_010585
Reoviridae	Aquareovirus	Aquareovirus G	519014	3	NC_010586
Reoviridae	Aquareovirus	Aquareovirus G	519014	4	NC_010587
Reoviridae	Aquareovirus	Aquareovirus G	519014	5	NC_010588
Reoviridae	Aquareovirus	Aquareovirus G	519014	6	NC_010589
Reoviridae	Aquareovirus	Aquareovirus G	519014	7	NC_010590
Reoviridae	Aquareovirus	Aquareovirus G	519014	8	NC_010591
Reoviridae	Aquareovirus	Aquareovirus G	519014	9	NC_010592
Reoviridae	Aquareovirus	Aquareovirus G	519014	10	NC_010593
Reoviridae	Aquareovirus	Aquareovirus G	519014	11	NC_010594
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	1	NC_030405
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	6	NC_030406
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	7	NC_030407
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	8	NC_030408
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	9	NC_030409
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	10	NC_030410
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	11	NC_030411
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	2	NC_030412
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	3	NC_030413
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	4	NC_030414
Reoviridae	Aquareovirus	Etheostoma fonticola aquareovirus	1862978	5	NC_030415
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	7	NC_034162
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	8	NC_034163
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	9	NC_034164
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	10	NC_034165
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	11	NC_034166
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	1	NC_034168
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	2	NC_034169
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	3	NC_034170
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	4	NC_034171
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	5	NC_034172
Reoviridae	Aquareovirus	Fall chinook aquareovirus	1963254	6	NC_034173
Reoviridae	Coltivirus	Colorado tick fever virus	46839	9	NC_004180
Reoviridae	Coltivirus	Colorado tick fever virus	46839	1	NC_004181
Reoviridae	Coltivirus	Colorado tick fever virus	46839	2	NC_004182
Reoviridae	Coltivirus	Colorado tick fever virus	46839	3	NC_004183
Reoviridae	Coltivirus	Colorado tick fever virus	46839	4	NC_004184
Reoviridae	Coltivirus	Colorado tick fever virus	46839	5	NC_004185
Reoviridae	Coltivirus	Colorado tick fever virus	46839	6	NC_004186
Reoviridae	Coltivirus	Colorado tick fever virus	46839	7	NC_004187
Reoviridae	Coltivirus	Colorado tick fever virus	46839	8	NC_004188
Reoviridae	Coltivirus	Colorado tick fever virus	46839	10	NC_004189
Reoviridae	Coltivirus	Colorado tick fever virus	46839	12	NC_004190
Reoviridae	Coltivirus	Colorado tick fever virus	46839	11	NC_004191
Reoviridae	Coltivirus	Eyach virus	62352	1	NC_003696
Reoviridae	Coltivirus	Eyach virus	62352	2	NC_003697
Reoviridae	Coltivirus	Eyach virus	62352	3	NC_003698
Reoviridae	Coltivirus	Eyach virus	62352	4	NC_003699
Reoviridae	Coltivirus	Eyach virus	62352	5	NC_003700
Reoviridae	Coltivirus	Eyach virus	62352	6	NC_003701
Reoviridae	Coltivirus	Eyach virus	62352	7	NC_003702
Reoviridae	Coltivirus	Eyach virus	62352	8	NC_003703
Reoviridae	Coltivirus	Eyach virus	62352	9	NC_003704
Reoviridae	Coltivirus	Eyach virus	62352	10	NC_003705
Reoviridae	Coltivirus	Eyach virus	62352	11	NC_003706
Reoviridae	Coltivirus	Eyach virus	62352	12	NC_003707
Reoviridae	Orbivirus	African horse sickness virus	40050	2	NC_005996
Reoviridae	Orbivirus	African horse sickness virus	40050	10	NC_006009
Reoviridae	Orbivirus	African horse sickness virus	40050	7	NC_006011
Reoviridae	Orbivirus	African horse sickness virus	40050	4	NC_006012
Reoviridae	Orbivirus	African horse sickness virus	40050	8	NC_006016
Reoviridae	Orbivirus	African horse sickness virus	40050	3	NC_006017
Reoviridae	Orbivirus	African horse sickness virus	40050	6	NC_006018
Reoviridae	Orbivirus	African horse sickness virus	40050	9	NC_006019
Reoviridae	Orbivirus	African horse sickness virus	40050	5	NC_006020
Reoviridae	Orbivirus	African horse sickness virus	40050	1	NC_006021
Reoviridae	Orbivirus	Bluetongue virus	40051	8	NC_006007
Reoviridae	Orbivirus	Bluetongue virus	40051	9	NC_006008
Reoviridae	Orbivirus	Bluetongue virus	40051	6	NC_006010
Reoviridae	Orbivirus	Bluetongue virus	40051	2	NC_006013
Reoviridae	Orbivirus	Bluetongue virus	40051	3	NC_006014
Reoviridae	Orbivirus	Bluetongue virus	40051	10	NC_006015
Reoviridae	Orbivirus	Bluetongue virus	40051	7	NC_006022
Reoviridae	Orbivirus	Bluetongue virus	40051	1	NC_006023
Reoviridae	Orbivirus	Bluetongue virus	40051	4	NC_006024
Reoviridae	Orbivirus	Bluetongue virus	40051	5	NC_006025
Reoviridae	Orbivirus	Changuinola virus	40052	2	NC_022633
Reoviridae	Orbivirus	Changuinola virus	40052	3	NC_022634
Reoviridae	Orbivirus	Changuinola virus	40052	5	NC_022635
Reoviridae	Orbivirus	Changuinola virus	40052	7	NC_022636
Reoviridae	Orbivirus	Changuinola virus	40052	8	NC_022637
Reoviridae	Orbivirus	Changuinola virus	40052	10	NC_022638
Reoviridae	Orbivirus	Changuinola virus	40052	1	NC_022639
Reoviridae	Orbivirus	Changuinola virus	40052	4	NC_022640
Reoviridae	Orbivirus	Changuinola virus	40052	6	NC_022641
Reoviridae	Orbivirus	Changuinola virus	40052	9	NC_022642
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	1	NC_027553
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	2	NC_027554
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	3	NC_027555
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	4	NC_027556
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	5	NC_027557
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	6	NC_027558
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	7	NC_027559
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	8	NC_027560
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	9	NC_027561
Reoviridae	Orbivirus	Chobar Gorge virus	1679172	10	NC_027562
Reoviridae	Orbivirus	Corriparta virus	40053	2	NC_038564
Reoviridae	Orbivirus	Corriparta virus	40053	4	NC_038565
Reoviridae	Orbivirus	Corriparta virus	40053	5	NC_038566
Reoviridae	Orbivirus	Corriparta virus	40053	9	NC_038567
Reoviridae	Orbivirus	Corriparta virus	40053	1	NC_038568
Reoviridae	Orbivirus	Corriparta virus	40053	10	NC_038569
Reoviridae	Orbivirus	Corriparta virus	40053	3	NC_038570
Reoviridae	Orbivirus	Corriparta virus	40053	6	NC_038571
Reoviridae	Orbivirus	Corriparta virus	40053	7	NC_038572
Reoviridae	Orbivirus	Corriparta virus	40053	8	NC_038573
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	1	NC_013396
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	2	NC_013397
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	3	NC_013398
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	4	NC_013399
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	5	NC_013400
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	6	NC_013401
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	7	NC_013402
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	8	NC_013403
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	9	NC_013404
Reoviridae	Orbivirus	Epizootic hemorrhagic disease virus	40054	10	NC_013405
Reoviridae	Orbivirus	Equine encephalosis virus	201490	1	NC_038574
Reoviridae	Orbivirus	Equine encephalosis virus	201490	3	NC_038575
Reoviridae	Orbivirus	Equine encephalosis virus	201490	5	NC_038576
Reoviridae	Orbivirus	Equine encephalosis virus	201490	6	NC_038577
Reoviridae	Orbivirus	Equine encephalosis virus	201490	7	NC_038578
Reoviridae	Orbivirus	Equine encephalosis virus	201490	9	NC_038579
Reoviridae	Orbivirus	Equine encephalosis virus	201490	10	NC_038580
Reoviridae	Orbivirus	Equine encephalosis virus	201490	4	NC_038581
Reoviridae	Orbivirus	Equine encephalosis virus	201490	2	NC_038582
Reoviridae	Orbivirus	Equine encephalosis virus	201490	8	NC_038583
Reoviridae	Orbivirus	Great Island virus	204269	1	NC_014522
Reoviridae	Orbivirus	Great Island virus	204269	2	NC_014523
Reoviridae	Orbivirus	Great Island virus	204269	3	NC_014524
Reoviridae	Orbivirus	Great Island virus	204269	4	NC_014525
Reoviridae	Orbivirus	Great Island virus	204269	5	NC_014526
Reoviridae	Orbivirus	Great Island virus	204269	6	NC_014527
Reoviridae	Orbivirus	Great Island virus	204269	7	NC_014528
Reoviridae	Orbivirus	Great Island virus	204269	8	NC_014529
Reoviridae	Orbivirus	Great Island virus	204269	9	NC_014530
Reoviridae	Orbivirus	Great Island virus	204269	10	NC_014531
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	7	NC_040474
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	10	NC_040475
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	3	NC_040476
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	8	NC_040477
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	1	NC_040478
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	2	NC_040479
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	6	NC_040480
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	5	NC_040481
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	9	NC_040482
Reoviridae	Orbivirus	Guangxi orbivirus	2306813	4	NC_040847
Reoviridae	Orbivirus	Lebombo virus	40057	1	NC_038594
Reoviridae	Orbivirus	Lebombo virus	40057	3	NC_038595
Reoviridae	Orbivirus	Lebombo virus	40057	4	NC_038596
Reoviridae	Orbivirus	Lebombo virus	40057	6	NC_038597
Reoviridae	Orbivirus	Lebombo virus	40057	8	NC_038598
Reoviridae	Orbivirus	Lebombo virus	40057	7	NC_038599
Reoviridae	Orbivirus	Lebombo virus	40057	2	NC_038600
Reoviridae	Orbivirus	Lebombo virus	40057	5	NC_038601
Reoviridae	Orbivirus	Lebombo virus	40057	10	NC_038602
Reoviridae	Orbivirus	Lebombo virus	40057	9	NC_038603
Reoviridae	Orbivirus	Mobuck virus	1408137	2	NC_022620
Reoviridae	Orbivirus	Mobuck virus	1408137	4	NC_022621
Reoviridae	Orbivirus	Mobuck virus	1408137	6	NC_022622
Reoviridae	Orbivirus	Mobuck virus	1408137	7	NC_022623
Reoviridae	Orbivirus	Mobuck virus	1408137	9	NC_022624
Reoviridae	Orbivirus	Mobuck virus	1408137	10	NC_022625
Reoviridae	Orbivirus	Mobuck virus	1408137	1	NC_022626
Reoviridae	Orbivirus	Mobuck virus	1408137	3	NC_022627
Reoviridae	Orbivirus	Mobuck virus	1408137	5	NC_022628
Reoviridae	Orbivirus	Mobuck virus	1408137	8	NC_022629
Reoviridae	Orbivirus	Orungo virus	40058	1	NC_038604
Reoviridae	Orbivirus	Orungo virus	40058	2	NC_038605
Reoviridae	Orbivirus	Orungo virus	40058	4	NC_038606
Reoviridae	Orbivirus	Orungo virus	40058	7	NC_038607
Reoviridae	Orbivirus	Orungo virus	40058	8	NC_038608
Reoviridae	Orbivirus	Orungo virus	40058	6	NC_038609
Reoviridae	Orbivirus	Orungo virus	40058	3	NC_038610
Reoviridae	Orbivirus	Orungo virus	40058	5	NC_038611
Reoviridae	Orbivirus	Orungo virus	40058	9	NC_038612
Reoviridae	Orbivirus	Orungo virus	40058	10	NC_038613
Reoviridae	Orbivirus	Palyam virus	40059	2	NC_005986
Reoviridae	Orbivirus	Palyam virus	40059	6	NC_005987
Reoviridae	Orbivirus	Palyam virus	40059	7	NC_005988
Reoviridae	Orbivirus	Palyam virus	40059	3	NC_005989
Reoviridae	Orbivirus	Palyam virus	40059	1	NC_005990
Reoviridae	Orbivirus	Palyam virus	40059	4	NC_005991
Reoviridae	Orbivirus	Palyam virus	40059	9	NC_005992
Reoviridae	Orbivirus	Palyam virus	40059	5	NC_005993
Reoviridae	Orbivirus	Palyam virus	40059	8	NC_005994
Reoviridae	Orbivirus	Palyam virus	40059	10	NC_005995
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	1	NC_007748
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	2	NC_007749
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	3	NC_007750
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	4	NC_007751
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	6	NC_007752
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	9	NC_007753
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	8	NC_007754
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	5	NC_007755
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	7	NC_007756
Reoviridae	Orbivirus	Peruvian horse sickness virus	356862	10	NC_007757
Reoviridae	Orbivirus	St Croix River virus	104581	1	NC_005997
Reoviridae	Orbivirus	St Croix River virus	104581	2	NC_005998
Reoviridae	Orbivirus	St Croix River virus	104581	3	NC_005999
Reoviridae	Orbivirus	St Croix River virus	104581	4	NC_006000
Reoviridae	Orbivirus	St Croix River virus	104581	5	NC_006001
Reoviridae	Orbivirus	St Croix River virus	104581	6	NC_006002
Reoviridae	Orbivirus	St Croix River virus	104581	7	NC_006003
Reoviridae	Orbivirus	St Croix River virus	104581	8	NC_006004
Reoviridae	Orbivirus	St Croix River virus	104581	9	NC_006005
Reoviridae	Orbivirus	St Croix River virus	104581	10	NC_006006
Reoviridae	Orbivirus	Stretch Lagoon orbivirus	559180	1	NC_012754
Reoviridae	Orbivirus	Stretch Lagoon orbivirus	559180	2	NC_012755
Reoviridae	Orbivirus	Umatilla virus	40060	9	NC_024499
Reoviridae	Orbivirus	Umatilla virus	40060	10	NC_024500
Reoviridae	Orbivirus	Umatilla virus	40060	1	NC_024503
Reoviridae	Orbivirus	Umatilla virus	40060	2	NC_024504
Reoviridae	Orbivirus	Umatilla virus	40060	3	NC_024505
Reoviridae	Orbivirus	Umatilla virus	40060	4	NC_024506
Reoviridae	Orbivirus	Umatilla virus	40060	5	NC_024507
Reoviridae	Orbivirus	Umatilla virus	40060	6	NC_024508
Reoviridae	Orbivirus	Umatilla virus	40060	7	NC_024509
Reoviridae	Orbivirus	Umatilla virus	40060	8	NC_024510
Reoviridae	Orbivirus	Warrego virus	40062	1	NC_038614
Reoviridae	Orbivirus	Warrego virus	40062	3	NC_038615
Reoviridae	Orbivirus	Warrego virus	40062	4	NC_038616
Reoviridae	Orbivirus	Warrego virus	40062	10	NC_038617
Reoviridae	Orbivirus	Warrego virus	40062	5	NC_038618
Reoviridae	Orbivirus	Warrego virus	40062	9	NC_038619
Reoviridae	Orbivirus	Warrego virus	40062	2	NC_038620
Reoviridae	Orbivirus	Warrego virus	40062	6	NC_038621
Reoviridae	Orbivirus	Warrego virus	40062	8	NC_038622
Reoviridae	Orbivirus	Warrego virus	40062	7	NC_038623
Reoviridae	Orbivirus	Yunnan orbivirus	306276	1	NC_007656
Reoviridae	Orbivirus	Yunnan orbivirus	306276	2	NC_007657
Reoviridae	Orbivirus	Yunnan orbivirus	306276	3	NC_007658
Reoviridae	Orbivirus	Yunnan orbivirus	306276	4	NC_007659
Reoviridae	Orbivirus	Yunnan orbivirus	306276	5	NC_007660
Reoviridae	Orbivirus	Yunnan orbivirus	306276	6	NC_007661
Reoviridae	Orbivirus	Yunnan orbivirus	306276	7	NC_007662
Reoviridae	Orbivirus	Yunnan orbivirus	306276	8	NC_007663
Reoviridae	Orbivirus	Yunnan orbivirus	306276	9	NC_007664
Reoviridae	Orbivirus	Yunnan orbivirus	306276	10	NC_007665
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	L1	NC_015126
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	L2	NC_015127
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	L3	NC_015128
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	M1	NC_015129
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	M2	NC_015130
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	M3	NC_015131
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	S1	NC_015132
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	S2	NC_015133
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	S3	NC_015134
Reoviridae	Orthoreovirus	Avian orthoreovirus	38170	S4	NC_015135
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	L1	NC_015877
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	L2	NC_015878
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	L3	NC_015879
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	M1	NC_015880
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	M2	NC_015881
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	M3	NC_015882
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	S1	NC_015883
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	S2	NC_015884
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	S4	NC_015885
Reoviridae	Orthoreovirus	Baboon orthoreovirus	75888	S3	NC_015886
Reoviridae	Orthoreovirus	Broome virus	667093	L1	NC_014236
Reoviridae	Orthoreovirus	Broome virus	667093	L2	NC_014237
Reoviridae	Orthoreovirus	Broome virus	667093	L3	NC_014238
Reoviridae	Orthoreovirus	Broome virus	667093	M1	NC_014239
Reoviridae	Orthoreovirus	Broome virus	667093	M2	NC_014240
Reoviridae	Orthoreovirus	Broome virus	667093	M3	NC_014241
Reoviridae	Orthoreovirus	Broome virus	667093	S1	NC_014242
Reoviridae	Orthoreovirus	Broome virus	667093	S2	NC_014243
Reoviridae	Orthoreovirus	Broome virus	667093	S3	NC_014244
Reoviridae	Orthoreovirus	Broome virus	667093	S4	NC_014245
Reoviridae	Orthoreovirus	Bush viper reovirus	1462685	S3	NC_023817
Reoviridae	Orthoreovirus	Bush viper reovirus	1462685	S4	NC_023818
Reoviridae	Orthoreovirus	Bush viper reovirus	1462685	M3	NC_023820
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	L1	NC_013225
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	L2	NC_013226
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	M1	NC_013227
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	M2	NC_013228
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	L3	NC_013229
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	M3	NC_013230
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	S1	NC_013231
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	S2	NC_013232
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	S3	NC_013233
Reoviridae	Orthoreovirus	Mammalian orthoreovirus	351073	S4	NC_013234
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	S4	NC_038658
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	S2	NC_038659
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	L2	NC_038660
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	M1	NC_038661
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	L3	NC_038662
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	S3	NC_038663
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	M2	NC_038664
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	L1	NC_038665
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	M3	NC_038666
Reoviridae	Orthoreovirus	Nelson Bay orthoreovirus	118027	S1	NC_038667
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	L2	NC_036468
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	M1	NC_036469
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	M2	NC_036470
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	M3	NC_036471
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	S1	NC_036472
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	S2	NC_036473
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	S3	NC_036474
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	S4	NC_036475
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	L1	NC_036476
Reoviridae	Orthoreovirus	Piscine orthoreovirus	1157337	L3	NC_036477
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	L1	NC_020439,NC_025801
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	L3	NC_025803,NC_020440
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	M1	NC_020441,NC_025804
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	M2	NC_020442,NC_025808
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	M3	NC_025805,NC_020443
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	S2	NC_025809,NC_020444
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	S3	NC_025807,NC_020445
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	S4	NC_020446,NC_025810
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	L2	NC_025802,NC_020447
Reoviridae	Orthoreovirus	Pteropine orthoreovirus	1459003	S1	NC_025806,NC_020448
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	L1	NC_023813
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	L2	NC_023814
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	M2	NC_023815
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	M1	NC_023816
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	L3	NC_023819
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	S2	NC_023821
Reoviridae	Orthoreovirus	Reptilian orthoreovirus	226613	S1	NC_023822
Reoviridae	Rotavirus	Bat rotavirus	1340801	7	NC_040405
Reoviridae	Rotavirus	Bat rotavirus	1340801	8	NC_040406
Reoviridae	Rotavirus	Bat rotavirus	1340801	11	NC_040407
Reoviridae	Rotavirus	Bat rotavirus	1340801	3	NC_040408
Reoviridae	Rotavirus	Bat rotavirus	1340801	4	NC_040409
Reoviridae	Rotavirus	Bat rotavirus	1340801	5	NC_040410
Reoviridae	Rotavirus	Bat rotavirus	1340801	6	NC_040411
Reoviridae	Rotavirus	Bat rotavirus	1340801	9	NC_040412
Reoviridae	Rotavirus	Bat rotavirus	1340801	2	NC_040413
Reoviridae	Rotavirus	Bat rotavirus	1340801	1	NC_040414
Reoviridae	Rotavirus	Bat rotavirus	1340801	10	NC_040415
Reoviridae	Rotavirus	Rotavirus A	28875	5	NC_011500
Reoviridae	Rotavirus	Rotavirus A	28875	7	NC_011501
Reoviridae	Rotavirus	Rotavirus A	28875	8	NC_011502
Reoviridae	Rotavirus	Rotavirus A	28875	9	NC_011503
Reoviridae	Rotavirus	Rotavirus A	28875	10	NC_011504
Reoviridae	Rotavirus	Rotavirus A	28875	11	NC_011505
Reoviridae	Rotavirus	Rotavirus A	28875	2	NC_011506
Reoviridae	Rotavirus	Rotavirus A	28875	1	NC_011507
Reoviridae	Rotavirus	Rotavirus A	28875	3	NC_011508
Reoviridae	Rotavirus	Rotavirus A	28875	6	NC_011509
Reoviridae	Rotavirus	Rotavirus A	28875	4	NC_011510
Reoviridae	Rotavirus	Rotavirus B	28876	1	NC_021541
Reoviridae	Rotavirus	Rotavirus B	28876	9	NC_021542
Reoviridae	Rotavirus	Rotavirus B	28876	4	NC_021543
Reoviridae	Rotavirus	Rotavirus B	28876	6	NC_021544
Reoviridae	Rotavirus	Rotavirus B	28876	2	NC_021545
Reoviridae	Rotavirus	Rotavirus B	28876	5	NC_021546
Reoviridae	Rotavirus	Rotavirus B	28876	7	NC_021547
Reoviridae	Rotavirus	Rotavirus B	28876	8	NC_021548
Reoviridae	Rotavirus	Rotavirus B	28876	11	NC_021549
Reoviridae	Rotavirus	Rotavirus B	28876	10	NC_021550
Reoviridae	Rotavirus	Rotavirus B	28876	3	NC_021551
Reoviridae	Rotavirus	Rotavirus C	36427	6	NC_007543
Reoviridae	Rotavirus	Rotavirus C	36427	7	NC_007544
Reoviridae	Rotavirus	Rotavirus C	36427	9	NC_007545
Reoviridae	Rotavirus	Rotavirus C	36427	2	NC_007546
Reoviridae	Rotavirus	Rotavirus C	36427	1	NC_007547
Reoviridae	Rotavirus	Rotavirus C	36427	10	NC_007569
Reoviridae	Rotavirus	Rotavirus C	36427	5	NC_007570
Reoviridae	Rotavirus	Rotavirus C	36427	8	NC_007571
Reoviridae	Rotavirus	Rotavirus C	36427	3	NC_007572
Reoviridae	Rotavirus	Rotavirus C	36427	11	NC_007573
Reoviridae	Rotavirus	Rotavirus C	36427	4	NC_007574
Reoviridae	Rotavirus	Rotavirus D	335100	1	NC_014511
Reoviridae	Rotavirus	Rotavirus D	335100	2	NC_014512
Reoviridae	Rotavirus	Rotavirus D	335100	3	NC_014513
Reoviridae	Rotavirus	Rotavirus D	335100	4	NC_014514
Reoviridae	Rotavirus	Rotavirus D	335100	5	NC_014515
Reoviridae	Rotavirus	Rotavirus D	335100	6	NC_014516
Reoviridae	Rotavirus	Rotavirus D	335100	7	NC_014517
Reoviridae	Rotavirus	Rotavirus D	335100	8	NC_014518
