coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
2015	3	2019	1310	0.85
2015	3	2019	1310	0.8
2017	2	2005	416	0.45
2017	2	2005	416	0.4
2017	2	2005	416	0.475
2017	2	2005	416	0.525
2017	2	2005	416	0.5
2017	2	2005	416	0.45
2017	2	2005	416	0.35
2017	2	2005	416	0.625
2017	2	2005	416	0.5
2017	2	2005	416	0.425
2017	2	2006	519	0.675
2017	2	2006	519	0.7
2017	2	2006	519	0.625
2017	2	2006	519	0.375
2017	2	2006	519	0.575
2017	2	2006	519	0.525
2017	2	2006	519	0.65
2017	2	2006	519	0.625
2017	2	2006	519	0.6
2017	2	2006	519	0.625
2017	2	2007	550	0.7
2017	2	2007	550	0.55
2017	2	2007	550	0.6
2017	2	2007	550	0.525
2017	2	2007	550	0.625
2017	2	2007	550	0.6
2017	2	2007	550	0.55
2017	2	2007	550	0.65
2017	2	2007	550	0.8
2017	2	2007	550	0.675
2017	2	2008	569	0.15
2017	2	2008	569	0.7
2017	2	2008	569	0.525
2017	2	2008	569	0.45
2017	2	2008	569	0.825
2017	2	2008	569	0.5
2017	2	2008	569	0.825
2017	2	2008	569	0.675
2017	2	2008	569	0.675
2017	2	2008	569	0.675
2017	2	2009	580	0.775
2017	2	2009	580	0.75
2017	2	2009	580	0.425
2017	2	2009	580	0.725
2017	2	2009	580	0.8
2017	2	2009	580	0.775
2017	2	2009	580	0.6
2017	2	2009	580	0.725
2017	2	2009	580	0.55
2017	2	2009	580	0.85
2017	2	2010	609	0.65
2017	2	2010	609	0.65
2017	2	2010	609	0.525
2017	2	2010	609	0.675
2017	2	2010	609	0.6
2017	2	2010	609	0.65
2017	2	2010	609	0.825
2017	2	2010	609	0.775
2017	2	2010	609	0.625
2017	2	2010	609	0.875
2017	2	2011	680	0.675
2017	2	2011	680	0.575
2017	2	2011	680	0.7
2017	2	2011	680	0.725
2017	2	2011	680	0.625
2017	2	2011	680	0.5
2017	2	2011	680	0.725
2017	2	2011	680	0.75
2017	2	2011	680	0.6
2017	2	2011	680	0.6
2017	2	2012	715	0.725
2017	2	2012	715	0.6
2017	2	2012	715	0.7
2017	2	2012	715	0.65
2017	2	2012	715	0.575
2017	2	2012	715	0.575
2017	2	2012	715	0.525
2017	2	2012	715	0.6
2017	2	2012	715	0.625
2017	2	2012	715	0.525
2017	2	2013	888	0.575
2017	2	2013	888	0.525
2017	2	2013	888	0.8
2017	2	2013	888	0.675
2017	2	2013	888	0.7
2017	2	2013	888	0.5
2017	2	2013	888	0.525
2017	2	2013	888	0.5
2017	2	2013	888	0.575
2017	2	2013	888	0.625
2017	2	2014	1304	0.775
2017	2	2014	1304	0.6
2017	2	2014	1304	0.475
2017	2	2014	1304	0.525
2017	2	2014	1304	0.725
2017	2	2014	1304	0.525
2017	2	2014	1304	0.425
2017	2	2014	1304	0.45
2017	2	2014	1304	0.575
2017	2	2014	1304	0.325
2017	2	2015	1307	0.675
2017	2	2015	1307	0.45
2017	2	2015	1307	0.5
2017	2	2015	1307	0.425
2017	2	2015	1307	0.55
2017	2	2015	1307	0.65
2017	2	2015	1307	0.7
2017	2	2015	1307	0.35
2017	2	2015	1307	0.35
2017	2	2015	1307	0.5
2017	2	2016	1307	0.475
2017	2	2016	1307	0.55
2017	2	2016	1307	0.5
2017	2	2016	1307	0.575
2017	2	2016	1307	0.375
2017	2	2016	1307	0.725
2017	2	2016	1307	0.5
2017	2	2016	1307	0.375
2017	2	2016	1307	0.425
2017	2	2016	1307	0.5
2017	2	2017	1309	0.525
2017	2	2017	1309	0.725
2017	2	2017	1309	0.475
2017	2	2017	1309	0.6
2017	2	2017	1309	0.525
2017	2	2017	1309	0.75
2017	2	2017	1309	0.725
2017	2	2017	1309	0.5
2017	2	2017	1309	0.425
2017	2	2017	1309	0.675
2017	2	2018	1310	0.625
2017	2	2018	1310	0.75
2017	2	2018	1310	0.475
2017	2	2018	1310	0.775
2017	2	2018	1310	0.425
2017	2	2018	1310	0.55
2017	2	2018	1310	0.525
2017	2	2018	1310	0.775
2017	2	2018	1310	0.55
2017	2	2018	1310	0.625
2017	2	2019	1310	0.625
2017	2	2019	1310	0.625
2017	2	2019	1310	0.5
2017	2	2019	1310	0.725
2017	2	2019	1310	0.575
2017	2	2019	1310	0.4
2017	2	2019	1310	0.6
2017	2	2019	1310	0.675
2017	2	2019	1310	0.85
2017	2	2019	1310	0.625
2018	1	2005	416	0.75
2018	1	2005	416	0.95
2018	1	2005	416	0.85
2018	1	2005	416	0.8
2018	1	2005	416	1
2018	1	2005	416	0.75
2018	1	2005	416	0.8
2018	1	2005	416	1
2018	1	2005	416	0.95
2018	1	2005	416	1
2018	1	2006	519	0.9
2018	1	2006	519	0.75
2018	1	2006	519	0.9
2018	1	2006	519	0.6
2018	1	2006	519	0.8
2018	1	2006	519	0.8
2018	1	2006	519	0.95
2018	1	2006	519	0.75
2018	1	2006	519	0.9
2018	1	2006	519	0.8
2018	1	2007	550	0.9
2018	1	2007	550	0.9
2018	1	2007	550	0.85
2018	1	2007	550	0.8
2018	1	2007	550	0.9
2018	1	2007	550	0.95
2018	1	2007	550	0.9
2018	1	2007	550	0.95
2018	1	2007	550	1
2018	1	2007	550	0.9
2018	1	2008	569	0.9
2018	1	2008	569	1
2018	1	2008	569	1
2018	1	2008	569	0.8
2018	1	2008	569	0.95
2018	1	2008	569	0.9
2018	1	2008	569	0.95
2018	1	2008	569	0.95
2018	1	2008	569	1
2018	1	2008	569	0.95
2018	1	2009	580	0.95
2018	1	2009	580	0.95
2018	1	2009	580	0.9
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2009	580	1
2018	1	2010	609	1
2018	1	2010	609	1
2018	1	2010	609	0.9
2018	1	2010	609	1
2018	1	2010	609	1
2018	1	2010	609	1
2018	1	2010	609	0.95
2018	1	2010	609	1
2018	1	2010	609	1
2018	1	2010	609	1
2018	1	2011	680	1
2018	1	2011	680	1
2018	1	2011	680	1
2018	1	2011	680	0.9
2018	1	2011	680	1
2018	1	2011	680	1
2018	1	2011	680	0.7
2018	1	2011	680	1
2018	1	2011	680	1
2018	1	2011	680	1
2018	1	2012	715	1
2018	1	2012	715	1
2018	1	2012	715	1
2018	1	2012	715	1
2018	1	2012	715	1
2018	1	2012	715	0.7
2018	1	2012	715	0.85
2018	1	2012	715	1
2018	1	2012	715	0.85
2018	1	2012	715	0.9
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2013	888	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2014	1304	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2015	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2016	1307	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2017	1309	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2018	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
2018	1	2019	1310	1
